cohort_id,time,time_index,age,centroid_key,development_type,diet_type,functional_group,individuals,is_alive,is_mature,largest_mass_achieved,location_status,mass_carbon,mass_nitrogen,mass_phosphorus,occupancy_proportion,reproductive_mass_carbon,reproductive_mass_nitrogen,reproductive_mass_phosphorus,territory,territory_size,time_since_maturity,time_to_maturity
5dff3752-9528-438d-899b-c4d59456372e,2013-01-01,0,0.00000,32,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT|SEEDS,herbivorous_mammal,61,True,False,10.00000,active,5.00000,3.00000,2.00000,0.01075,0.00000,0.00000,0.00000,"[32, 23, 41, 31, 33, 14, 22, 24, 50, 40, 42, 30, 34, 5, 13, 15, 21, 25, 59, 49, 51, 39, 43, 29, 35, 4, 6, 12, 16, 20, 26, 68, 58, 60, 48, 52, 38, 44, 28, 3, 7, 11, 17, 19, 77, 67, 69, 57, 61, 47, 53, 37, 27, 2, 8, 10, 18, 76, 78, 66, 70, 56, 62, 46, 36, 1, 9, 75, 79, 65, 71, 55, 45, 0, 74, 80, 64, 54, 73, 63, 72]",750147.39458,0.00000,0.00000
c1fb7077-8953-4861-bb5f-82a83a725e86,2013-01-01,0,0.00000,70,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT|SEEDS,herbivorous_mammal,61,True,False,10.00000,active,5.00000,3.00000,2.00000,0.01075,0.00000,0.00000,0.00000,"[70, 61, 79, 69, 71, 52, 60, 62, 78, 80, 68, 43, 51, 53, 59, 77, 67, 34, 42, 44, 50, 58, 76, 66, 25, 33, 35, 41, 49, 57, 75, 65, 16, 24, 26, 32, 40, 48, 56, 74, 64, 7, 15, 17, 23, 31, 39, 47, 55, 73, 63, 6, 8, 14, 22, 30, 38, 46, 54, 72, 5, 13, 21, 29, 37, 45, 4, 12, 20, 28, 36, 3, 11, 19, 27, 2, 10, 18, 1, 9, 0]",750147.39458,0.00000,0.00000
4ce0d173-ebb3-4e47-b58d-60183d48e618,2013-01-01,0,0.00000,34,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT|SEEDS,herbivorous_mammal,61,True,False,10.00000,active,5.00000,3.00000,2.00000,0.01075,0.00000,0.00000,0.00000,"[34, 25, 43, 33, 35, 16, 24, 26, 52, 42, 44, 32, 7, 15, 17, 23, 61, 51, 53, 41, 31, 6, 8, 14, 22, 70, 60, 62, 50, 40, 30, 5, 13, 21, 79, 69, 71, 59, 49, 39, 29, 4, 12, 20, 78, 80, 68, 58, 48, 38, 28, 3, 11, 19, 77, 67, 57, 47, 37, 27, 2, 10, 18, 76, 66, 56, 46, 36, 1, 9, 75, 65, 55, 45, 0, 74, 64, 54, 73, 63, 72]",750147.39458,0.00000,0.00000
6080975e-cbcc-4693-b857-5858c6a6082c,2013-01-01,0,0.00000,67,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT|SEEDS,herbivorous_mammal,61,True,False,10.00000,active,5.00000,3.00000,2.00000,0.01075,0.00000,0.00000,0.00000,"[67, 58, 76, 66, 68, 49, 57, 59, 75, 77, 65, 69, 40, 48, 50, 56, 60, 74, 78, 64, 70, 31, 39, 41, 47, 51, 55, 61, 73, 79, 63, 71, 22, 30, 32, 38, 42, 46, 52, 54, 62, 72, 80, 13, 21, 23, 29, 33, 37, 43, 45, 53, 4, 12, 14, 20, 24, 28, 34, 36, 44, 3, 5, 11, 15, 19, 25, 27, 35, 2, 6, 10, 16, 18, 26, 1, 7, 9, 17, 0, 8]",750147.39458,0.00000,0.00000
eeda987c-5c95-429e-bc85-3ecbb996efe8,2013-01-01,0,0.00000,6,DevelopmentType.DIRECT,DietType.FOLIAGE|FRUIT|SEEDS,herbivorous_mammal,61,True,False,10.00000,active,5.00000,3.00000,2.00000,0.01075,0.00000,0.00000,0.00000,"[6, 15, 5, 7, 24, 14, 16, 4, 8, 33, 23, 25, 13, 17, 3, 42, 32, 34, 22, 26, 12, 2, 51, 41, 43, 31, 35, 21, 11, 1, 60, 50, 52, 40, 44, 30, 20, 10, 0, 69, 59, 61, 49, 53, 39, 29, 19, 9, 78, 68, 70, 58, 62, 48, 38, 28, 18, 77, 79, 67, 71, 57, 47, 37, 27, 76, 80, 66, 56, 46, 36, 75, 65, 55, 45, 74, 64, 54, 73, 63, 72]",750147.39458,0.00000,0.00000
b1f1c453-a03c-4ee3-b267-9cd94cf269d2,2013-01-01,0,0.00000,67,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[67],305.59525,0.00000,0.00000
2fcaf556-ba1c-43d1-93a8-ceb4e66b33e7,2013-01-01,0,0.00000,14,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[14],305.59525,0.00000,0.00000
817b7dba-7a01-4c55-8927-ea1f3d9bb012,2013-01-01,0,0.00000,29,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[29],305.59525,0.00000,0.00000
2825b7c0-f136-4b35-87a5-726e85a67f6b,2013-01-01,0,0.00000,75,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[75],305.59525,0.00000,0.00000
5a653867-eb71-46a8-a49f-36fa0d3f4369,2013-01-01,0,0.00000,70,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[70],305.59525,0.00000,0.00000
a6efe424-0fb8-4c17-b5c3-8ae43b9e0299,2013-01-01,0,0.00000,48,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[48],305.59525,0.00000,0.00000
12d6883e-8588-4deb-8758-d7cef0657afe,2013-01-01,0,0.00000,66,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[66],305.59525,0.00000,0.00000
ff3eb758-e9a3-45f2-b24a-1b7577598817,2013-01-01,0,0.00000,44,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[44],305.59525,0.00000,0.00000
46139529-cc78-4744-b397-575aa8cc0e35,2013-01-01,0,0.00000,0,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[0],305.59525,0.00000,0.00000
8e414fa8-3619-4677-af07-e9d331f47ceb,2013-01-01,0,0.00000,31,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[31],305.59525,0.00000,0.00000
286ac755-02f4-4095-9f97-715d3dfd4837,2013-01-01,0,0.00000,3,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[3],305.59525,0.00000,0.00000
6e77f36a-8f16-43a8-be69-6c45e1455c12,2013-01-01,0,0.00000,11,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[11],305.59525,0.00000,0.00000
a3b24fc5-e07e-4e4a-940e-629918e046a3,2013-01-01,0,0.00000,58,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[58],305.59525,0.00000,0.00000
82c39b28-638e-4f03-bcb0-060bc6e62ab7,2013-01-01,0,0.00000,17,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[17],305.59525,0.00000,0.00000
c711069c-6aa7-4aad-a089-07880808b52f,2013-01-01,0,0.00000,26,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[26],305.59525,0.00000,0.00000
a363b3e2-5606-4b22-acbf-799c2b24cafd,2013-01-01,0,0.00000,1,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[1],305.59525,0.00000,0.00000
9fc32ba6-2a90-4447-9314-6cf183836832,2013-01-01,0,0.00000,80,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[80],305.59525,0.00000,0.00000
70fd4216-0700-4d6c-a0bf-d11fb9e01a51,2013-01-01,0,0.00000,36,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[36],305.59525,0.00000,0.00000
2a59910d-52a0-43ee-a86c-50f75723a3e6,2013-01-01,0,0.00000,8,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[8],305.59525,0.00000,0.00000
3af188c0-c9c4-4924-98d4-d5dc418a7e18,2013-01-01,0,0.00000,33,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[33],305.59525,0.00000,0.00000
ff2e6aaa-0080-4a8b-bf00-b01852e8510b,2013-01-01,0,0.00000,76,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[76],305.59525,0.00000,0.00000
04d3b5e1-6fe9-43ed-abaf-b15a32242ff7,2013-01-01,0,0.00000,73,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[73],305.59525,0.00000,0.00000
07ac682a-0e99-46bd-a922-60e4cce2c788,2013-01-01,0,0.00000,15,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[15],305.59525,0.00000,0.00000
c0e30eab-51a6-4af8-884c-f228b1c021e8,2013-01-01,0,0.00000,24,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[24],305.59525,0.00000,0.00000
953eee05-34cb-44e6-be99-4afb888995e2,2013-01-01,0,0.00000,21,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[21],305.59525,0.00000,0.00000
7223d046-7ea3-4742-980b-3eb09ceaf156,2013-01-01,0,0.00000,60,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[60],305.59525,0.00000,0.00000
7daf39d1-79dd-43de-bf30-fdbcf1d26b09,2013-01-01,0,0.00000,57,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[57],305.59525,0.00000,0.00000
c0876b7c-2121-4c8a-b0f3-c26c4a4b3d5a,2013-01-01,0,0.00000,35,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[35],305.59525,0.00000,0.00000
764b1074-60ff-4030-80f5-07bb38011113,2013-01-01,0,0.00000,27,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[27],305.59525,0.00000,0.00000
46adfe1b-2e7b-4013-adbe-20e17eba3f9a,2013-01-01,0,0.00000,34,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[34],305.59525,0.00000,0.00000
7a478814-d4fb-4db6-868b-c8669d4d51de,2013-01-01,0,0.00000,18,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[18],305.59525,0.00000,0.00000
a7694e00-446e-4cbe-805a-d4e9e1742dea,2013-01-01,0,0.00000,59,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[59],305.59525,0.00000,0.00000
bd177db2-1c79-489c-afd5-f1ae37bce2a0,2013-01-01,0,0.00000,46,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,968,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[46],305.59525,0.00000,0.00000
732d61ea-a71a-4732-ad8b-710e30ec871a,2013-01-01,0,0.00000,51,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[51],305.59525,0.00000,0.00000
a3d0516b-6c6c-4d30-ab5f-3d419509690b,2013-01-01,0,0.00000,25,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[25],305.59525,0.00000,0.00000
72d02a90-bcfa-4129-85ab-b0e19cc0b155,2013-01-01,0,0.00000,28,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[28],305.59525,0.00000,0.00000
09f24a35-5e87-4f2d-b417-08438b8e0295,2013-01-01,0,0.00000,45,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[45],305.59525,0.00000,0.00000
330fbdca-e235-4f12-9d5f-d74edc662e46,2013-01-01,0,0.00000,79,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[79],305.59525,0.00000,0.00000
60010dec-787c-42de-a3a7-bb39792e8c03,2013-01-01,0,0.00000,5,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[5],305.59525,0.00000,0.00000
4fdc399a-bd44-4e53-b3da-6e1939843b6e,2013-01-01,0,0.00000,65,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[65],305.59525,0.00000,0.00000
a7b7330a-085f-4a6a-ae08-6f49065a7f6e,2013-01-01,0,0.00000,61,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[61],305.59525,0.00000,0.00000
23580c17-8f41-46c7-8b6d-e2efc648ffdc,2013-01-01,0,0.00000,54,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[54],305.59525,0.00000,0.00000
f25400eb-e882-4ff0-98c6-eced71427b81,2013-01-01,0,0.00000,72,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[72],305.59525,0.00000,0.00000
9742da5a-0048-41e2-a126-8b6a3a14eb87,2013-01-01,0,0.00000,77,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[77],305.59525,0.00000,0.00000
1e6b9dc8-3092-4611-90c2-3e9b121f4513,2013-01-01,0,0.00000,19,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[19],305.59525,0.00000,0.00000
6bd9e35e-f140-49d1-b2b1-05d945c488cc,2013-01-01,0,0.00000,78,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[78],305.59525,0.00000,0.00000
8389c618-bdb0-423f-ad4a-4b8583e4f786,2013-01-01,0,0.00000,23,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[23],305.59525,0.00000,0.00000
6d1487d2-b6e6-44a9-9aee-d2c76075fdc0,2013-01-01,0,0.00000,9,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[9],305.59525,0.00000,0.00000
351dc9c8-3370-44ca-a597-f5bd7b17914c,2013-01-01,0,0.00000,69,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[69],305.59525,0.00000,0.00000
214c4643-ca31-4e1a-9b2e-4df192766040,2013-01-01,0,0.00000,38,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[38],305.59525,0.00000,0.00000
565d684d-fe11-473f-9798-d5b2d5e57f72,2013-01-01,0,0.00000,13,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[13],305.59525,0.00000,0.00000
560206b2-d1ce-47e0-856d-87aecc9bf74c,2013-01-01,0,0.00000,30,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[30],305.59525,0.00000,0.00000
911b8033-3fa5-4207-a463-309468beeaae,2013-01-01,0,0.00000,20,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[20],305.59525,0.00000,0.00000
d5fb00bf-0ba1-49f5-845c-03f02ebd0ab7,2013-01-01,0,0.00000,55,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[55],305.59525,0.00000,0.00000
7b4f0b80-eff8-4df3-ba98-02c712536a22,2013-01-01,0,0.00000,42,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[42],305.59525,0.00000,0.00000
aee12177-ff03-494b-89ed-898af2c5d5cc,2013-01-01,0,0.00000,71,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[71],305.59525,0.00000,0.00000
3eaffb5a-d86f-48fa-bb52-42374396646f,2013-01-01,0,0.00000,74,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[74],305.59525,0.00000,0.00000
5b756208-6b86-4efe-966f-15956f520427,2013-01-01,0,0.00000,64,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[64],305.59525,0.00000,0.00000
27c45b44-8a58-4568-b151-4f06429d259c,2013-01-01,0,0.00000,49,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[49],305.59525,0.00000,0.00000
9bc2853e-e55a-4406-967c-33d6202da563,2013-01-01,0,0.00000,37,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[37],305.59525,0.00000,0.00000
7147a37b-60e5-45cf-9361-7bf37979ec8d,2013-01-01,0,0.00000,2,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[2],305.59525,0.00000,0.00000
cc0188f5-a765-4552-ac62-8a2566080386,2013-01-01,0,0.00000,39,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[39],305.59525,0.00000,0.00000
75715539-15d5-40f2-ba4c-33098fc75669,2013-01-01,0,0.00000,56,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[56],305.59525,0.00000,0.00000
3039446b-3eae-46b1-9cf8-92f4e71296c7,2013-01-01,0,0.00000,52,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[52],305.59525,0.00000,0.00000
9eb085a9-8b1d-45d2-ad06-2527771a8cb2,2013-01-01,0,0.00000,62,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[62],305.59525,0.00000,0.00000
f4fe1fd0-2e53-49ab-88cd-33c69c9cb5f9,2013-01-01,0,0.00000,53,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[53],305.59525,0.00000,0.00000
2ba546a9-4ec9-4d1c-aa04-e15b0f4d3c8a,2013-01-01,0,0.00000,47,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[47],305.59525,0.00000,0.00000
c2e97df9-ea62-4abc-b4b3-348127277ef0,2013-01-01,0,0.00000,41,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[41],305.59525,0.00000,0.00000
a361a6b2-648b-4707-867a-0a7cf9d8d73f,2013-01-01,0,0.00000,40,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[40],305.59525,0.00000,0.00000
b66a0c4c-60de-4978-8d22-8e882449ccbb,2013-01-01,0,0.00000,7,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[7],305.59525,0.00000,0.00000
732854ac-ef79-496e-bbc8-d2e09f609d55,2013-01-01,0,0.00000,12,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[12],305.59525,0.00000,0.00000
46e3e78c-50e2-4404-b5b2-1f0340a31ca9,2013-01-01,0,0.00000,43,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[43],305.59525,0.00000,0.00000
1d6d4876-5654-45ac-beda-8bcbaabdbf67,2013-01-01,0,0.00000,68,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[68],305.59525,0.00000,0.00000
38a8b033-6852-472a-82a5-dd99fc94ead3,2013-01-01,0,0.00000,16,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[16],305.59525,0.00000,0.00000
e55eb6d2-06f0-40bf-9954-2806e4812c3a,2013-01-01,0,0.00000,6,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[6],305.59525,0.00000,0.00000
86178e2c-bf81-4fec-9f40-8cca62f593f2,2013-01-01,0,0.00000,4,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[4],305.59525,0.00000,0.00000
b5ce519d-f432-48c1-895d-4376f94a258f,2013-01-01,0,0.00000,10,DevelopmentType.DIRECT,DietType.INVERTEBRATES,carnivorous_insect_iteroparous,967,True,False,0.01000,active,0.00400,0.00200,0.00400,1.00000,0.00000,0.00000,0.00000,[10],305.59525,0.00000,0.00000
